file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
men_0001.jpg,real,AI,False,1.0,1.0,0.767869,0.015254,24.731346
men_0002.jpg,real,AI,False,1.0,1.0,0.614995,0.041449,13.35269
men_0003.jpg,real,AI,False,1.0,1.0,0.665465,0.022749,29.158631
men_0004.jpg,real,AI,False,1.0,1.0,0.6921,0.053346,25.002757
men_0005.jpg,real,AI,False,1.0,1.0,0.738793,0.041528,13.188911
men_0006.jpg,real,AI,False,1.0,1.0,0.651639,0.03759,19.983151
men_0007.jpg,real,AI,False,1.0,1.0,0.560907,0.01496,14.126992
men_0008.jpg,real,AI,False,1.0,1.0,0.660292,0.048526,47.366845
men_0009.jpg,real,AI,False,1.0,1.0,0.757906,0.00676,12.304978
men_0010.jpg,real,AI,False,1.0,1.0,0.662273,0.033182,23.554347
men_0011.jpg,real,AI,False,1.0,1.0,0.603078,0.021842,14.47001
men_0012.jpg,real,AI,False,1.0,1.0,0.526745,0.028163,18.948007
men_0013.jpg,real,AI,False,1.0,1.0,0.722853,0.033837,18.628986
men_0014.jpg,real,AI,False,1.0,1.0,0.534869,0.048663,35.429711
men_0015.jpg,real,AI,False,1.0,1.0,0.633566,0.034673,40.736554
men_0016.jpg,real,AI,False,1.0,1.0,0.549949,0.016505,24.627354
men_0017.jpg,real,AI,False,1.0,1.0,0.558229,0.036498,31.395329
men_0018.jpg,real,AI,False,1.0,1.0,0.654015,0.024417,17.384906
men_0019.jpg,real,AI,False,1.0,1.0,0.552946,0.069678,23.447661
men_0020.jpg,real,AI,False,1.0,1.0,0.607351,0.015735,14.066159
men_0021.jpg,real,AI,False,1.0,1.0,0.574617,0.060234,13.916593
men_0022.jpg,real,AI,False,1.0,1.0,0.583679,0.006588,13.329241
men_0023.jpg,real,AI,False,1.0,1.0,0.671815,0.047871,31.274916
men_0024.jpg,real,AI,False,1.0,1.0,0.747694,0.003813,18.079015
men_0025.jpg,real,AI,False,1.0,1.0,0.559681,0.019643,21.474083
men_0026.jpg,real,AI,False,1.0,1.0,0.593658,0.01028,13.674226
men_0027.jpg,real,AI,False,1.0,1.0,0.612333,0.056344,27.906853
men_0028.jpg,real,AI,False,1.0,1.0,0.607767,0.006871,16.050749
men_0029.jpg,real,AI,False,1.0,1.0,0.529207,0.045094,31.306441
men_0030.jpg,real,AI,False,1.0,1.0,0.65382,0.081689,36.054103
men_0031.jpg,real,AI,False,1.0,1.0,0.571767,0.040637,22.833453
men_0032.jpg,real,AI,False,1.0,1.0,0.575866,0.086203,31.150037
men_0033.jpg,real,AI,False,1.0,1.0,0.624837,0.014322,25.281022
men_0034.jpg,real,AI,False,1.0,1.0,0.612784,0.010135,20.836842
men_0035.jpg,real,AI,False,1.0,1.0,0.549278,0.049519,55.644606
men_0036.jpg,real,AI,False,1.0,1.0,0.530385,0.009902,5.444918
men_0037.jpg,real,AI,False,1.0,1.0,0.547187,0.045285,27.286547
men_0038.jpg,real,AI,False,1.0,1.0,0.638855,0.00346,16.10746
men_0039.jpg,real,AI,False,1.0,1.0,0.621813,0.030688,24.20194
men_0040.jpg,real,AI,False,1.0,1.0,0.527351,0.002946,25.58638
