file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
F_FAP1_00333-1.png,real,AI,False,1.0,1.0,0.542816,0.013561,19.665068
F_FAP1_00333-2.png,real,AI,False,1.0,1.0,0.53351,0.01533,18.186991
F_FAP1_00333-3.png,real,AI,False,1.0,1.0,0.518681,0.017662,10.873772
F_FAP1_00334-1.png,real,AI,False,1.0,1.0,0.595158,0.022407,16.105812
F_FAP1_00334-2.png,real,AI,False,1.0,1.0,0.511258,0.016773,15.695165
F_FAP1_00334-3.png,real,AI,False,1.0,1.0,0.546195,0.01231,17.459829
F_FAP1_00335-1.png,real,AI,False,1.0,1.0,0.524501,0.053173,28.173438
F_FAP1_00335-2.png,real,AI,False,1.0,1.0,0.524044,0.05037,28.696818
F_FAP1_00335-3.png,real,AI,False,1.0,1.0,0.516647,0.054702,15.749442
F_FAP1_00336-1.png,real,AI,False,1.0,1.0,0.544296,0.03155,19.050789
F_FAP1_00336-2.png,real,AI,False,1.0,1.0,0.547999,0.032985,20.230594
F_FAP1_00336-3.png,real,AI,False,1.0,1.0,0.554364,0.035129,14.137431
F_FAP1_00337-1.png,real,AI,False,1.0,1.0,0.63584,0.043383,20.94578
F_FAP1_00337-2.png,real,AI,False,1.0,1.0,0.712908,0.037749,15.511093
F_FAP1_00337-3.png,real,AI,False,1.0,1.0,0.570295,0.026362,8.473307
F_FAP1_00338-1.png,real,AI,False,1.0,1.0,0.606127,0.052611,30.441214
F_FAP1_00338-2.png,real,AI,False,1.0,1.0,0.613338,0.044598,30.772558
F_FAP1_00338-3.png,real,AI,False,1.0,1.0,0.518734,0.043339,27.075424
F_FAP1_00339-1.png,real,AI,False,1.0,1.0,0.623035,0.011348,23.089354
F_FAP1_00339-2.png,real,AI,False,1.0,1.0,0.624235,0.013579,22.02875
F_FAP1_00339-3.png,real,AI,False,1.0,1.0,0.642368,0.010887,20.63704
F_FAP1_00340-1.png,real,AI,False,1.0,1.0,0.553639,0.045248,4.506591
F_FAP1_00340-2.png,real,AI,False,1.0,1.0,0.588515,0.041973,5.902996
F_FAP1_00340-3.png,real,AI,False,1.0,1.0,0.596504,0.044188,7.696786
F_FAP1_00341-1.png,real,AI,False,1.0,1.0,0.665663,0.024427,22.312354
F_FAP1_00341-2.png,real,AI,False,1.0,1.0,0.684316,0.027115,23.886974
F_FAP1_00341-3.png,real,AI,False,1.0,1.0,0.592715,0.022582,5.941697
F_FAP1_00342-1.png,real,AI,False,1.0,1.0,0.581938,0.026073,28.421139
F_FAP1_00342-2.png,real,AI,False,1.0,1.0,0.585243,0.028385,29.827012
F_FAP1_00342-3.png,real,AI,False,1.0,1.0,0.564524,0.026809,20.085621
F_FAP1_00343-1.png,real,AI,False,1.0,1.0,0.640551,0.013521,8.960848
F_FAP1_00343-2.png,real,AI,False,1.0,1.0,0.667177,0.010293,10.567551
F_FAP1_00343-3.png,real,AI,False,1.0,1.0,0.594799,0.02087,6.843728
F_FAP1_00344-1.png,real,AI,False,1.0,1.0,0.552344,0.019072,16.870538
F_FAP1_00344-2.png,real,AI,False,1.0,1.0,0.541236,0.011904,21.356579
F_FAP1_00344-3.png,real,AI,False,1.0,1.0,0.503549,0.019724,10.293304
F_FAP1_00345-1.png,real,AI,False,1.0,1.0,0.544349,0.047268,26.594496
F_FAP1_00345-2.png,real,AI,False,1.0,1.0,0.51028,0.047982,17.988147
F_FAP1_00345-3.png,real,AI,False,1.0,1.0,0.561364,0.047817,19.638939
F_FAP1_00346-1.png,real,AI,False,1.0,1.0,0.541178,0.021864,21.828072
F_FAP1_00346-2.png,real,AI,False,1.0,1.0,0.519345,0.023345,24.478825
F_FAP1_00346-3.png,real,AI,False,1.0,1.0,0.528129,0.043247,10.321631
F_FAP1_00347-1.png,real,AI,False,1.0,1.0,0.580293,0.026937,24.84688
F_FAP1_00347-2.png,real,AI,False,1.0,1.0,0.588704,0.027905,23.916359
F_FAP1_00347-3.png,real,AI,False,1.0,1.0,0.575523,0.036021,22.074672
F_FAP1_00348-1.png,real,AI,False,1.0,1.0,0.500259,0.028964,8.21352
F_FAP1_00348-2.png,real,AI,False,1.0,1.0,0.512147,0.005861,5.337697
F_FAP1_00348-3.png,real,AI,False,1.0,1.0,0.53289,0.029797,8.440035
F_FAP1_00349-1.png,real,AI,False,1.0,1.0,0.529885,0.035954,15.041802
F_FAP1_00349-2.png,real,AI,False,1.0,1.0,0.517665,0.037826,10.960972
F_FAP1_00349-3.png,real,AI,False,1.0,1.0,0.507618,0.036496,16.689796
F_FAP1_00350-1.png,real,AI,False,1.0,1.0,0.596846,0.044108,20.704306
F_FAP1_00350-2.png,real,AI,False,1.0,1.0,0.630042,0.053234,24.145619
F_FAP1_00350-3.png,real,AI,False,1.0,1.0,0.610536,0.046016,23.59002
F_FAP1_00351-1.png,real,AI,False,1.0,1.0,0.581008,0.017032,17.5847
F_FAP1_00351-2.png,real,AI,False,1.0,1.0,0.552869,0.04304,14.558085
F_FAP1_00351-3.png,real,AI,False,1.0,1.0,0.616547,0.008572,23.739374
F_FAP1_00352-1.png,real,AI,False,1.0,1.0,0.64061,0.062885,8.704014
F_FAP1_00352-2.png,real,AI,False,1.0,1.0,0.5121,0.072676,7.478038
F_FAP1_00352-3.png,real,AI,False,1.0,1.0,0.588895,0.09091,5.671173
F_FAP1_00353-1.png,real,AI,False,1.0,1.0,0.556624,0.034743,9.052657
F_FAP1_00353-2.png,real,AI,False,1.0,1.0,0.552119,0.065203,22.07312
F_FAP1_00353-3.png,real,AI,False,1.0,1.0,0.615416,0.072834,19.290261
F_FAP1_00354-1.png,real,AI,False,1.0,1.0,0.523632,0.025473,12.080209
F_FAP1_00354-2.png,real,AI,False,1.0,1.0,0.550001,0.030264,13.923054
F_FAP1_00354-3.png,real,AI,False,1.0,1.0,0.540126,0.030577,13.788053
F_FAP1_00355-1.png,real,AI,False,1.0,1.0,0.600168,0.087421,31.833998
F_FAP1_00355-2.png,real,AI,False,1.0,1.0,0.548065,0.08475,21.30911
F_FAP1_00355-3.png,real,AI,False,1.0,1.0,0.577448,0.057344,24.253545
F_FAP1_00356-1.png,real,AI,False,1.0,1.0,0.609083,0.022917,13.505575
F_FAP1_00356-2.png,real,AI,False,1.0,1.0,0.613392,0.017611,8.701772
F_FAP1_00356-3.png,real,AI,False,1.0,1.0,0.622816,0.026594,12.939989
F_FAP1_00357-1.png,real,AI,False,1.0,1.0,0.562899,0.084065,27.21775
F_FAP1_00357-2.png,real,AI,False,1.0,1.0,0.560731,0.098532,26.836756
F_FAP1_00357-3.png,real,AI,False,1.0,1.0,0.549672,0.076422,22.973009
F_FAP1_00358-1.png,real,AI,False,1.0,1.0,0.542859,0.032848,13.676817
F_FAP1_00358-2.png,real,AI,False,1.0,1.0,0.551733,0.034042,15.794996
F_FAP1_00358-3.png,real,AI,False,1.0,1.0,0.540568,0.046508,12.238908
F_FAP1_00359-1.png,real,AI,False,1.0,1.0,0.596721,0.041524,42.639379
F_FAP1_00359-2.png,real,AI,False,1.0,1.0,0.559943,0.030169,42.761732
F_FAP1_00359-3.png,real,AI,False,1.0,1.0,0.613862,0.039044,38.205973
F_FAP1_00360-1.png,real,AI,False,1.0,1.0,0.575689,0.051704,14.167629
F_FAP1_00360-2.png,real,AI,False,1.0,1.0,0.535995,0.053368,16.619611
F_FAP1_00360-3.png,real,AI,False,1.0,1.0,0.570724,0.051911,25.072055
F_FAP1_00361-1.png,real,AI,False,1.0,1.0,0.575842,0.022564,43.414498
F_FAP1_00361-2.png,real,AI,False,1.0,1.0,0.558551,0.023327,31.112489
F_FAP1_00361-3.png,real,AI,False,1.0,1.0,0.569725,0.025724,29.092137
F_FAP1_00362-1.png,real,AI,False,1.0,1.0,0.587219,0.019402,18.026827
F_FAP1_00362-2.png,real,AI,False,1.0,1.0,0.539792,0.014376,9.989538
F_FAP1_00362-3.png,real,AI,False,1.0,1.0,0.602501,0.020176,10.769769
F_FAP1_00363-1.png,real,AI,False,1.0,1.0,0.51961,0.006411,6.181274
F_FAP1_00363-2.png,real,AI,False,1.0,1.0,0.537084,0.011808,20.77288
F_FAP1_00363-3.png,real,AI,False,1.0,1.0,0.560469,0.007219,12.766558
F_FAP1_00364-1.png,real,AI,False,1.0,1.0,0.57023,0.034626,15.25345
F_FAP1_00364-2.png,real,AI,False,1.0,1.0,0.536523,0.026434,18.861879
F_FAP1_00364-3.png,real,AI,False,1.0,1.0,0.561489,0.033464,37.223892
F_FAP1_00365-1.png,real,AI,False,1.0,1.0,0.591792,0.006144,19.858826
F_FAP1_00365-2.png,real,AI,False,1.0,1.0,0.573741,0.006019,18.963593
F_FAP1_00365-3.png,real,AI,False,1.0,1.0,0.625033,0.044427,21.922593
F_FAP1_00366-1.png,real,AI,False,1.0,1.0,0.752562,0.004554,16.198842
F_FAP1_00366-2.png,real,AI,False,1.0,1.0,0.733132,0.004451,13.615615
F_FAP1_00366-3.png,real,AI,False,1.0,1.0,0.715536,0.018591,22.399408
F_FAP1_00367-1.png,real,AI,False,1.0,1.0,0.576744,0.032768,23.821334
F_FAP1_00367-2.png,real,AI,False,1.0,1.0,0.589525,0.040905,16.046317
F_FAP1_00367-3.png,real,AI,False,1.0,1.0,0.611935,0.039783,15.37618
F_FAP1_00368-1.png,real,AI,False,1.0,1.0,0.544731,0.048085,14.273175
F_FAP1_00368-2.png,real,AI,False,1.0,1.0,0.54329,0.062279,10.445434
F_FAP1_00368-3.png,real,AI,False,1.0,1.0,0.531702,0.07505,6.204582
F_FAP1_00369-1.png,real,AI,False,1.0,1.0,0.619408,0.014412,11.622018
F_FAP1_00369-2.png,real,AI,False,1.0,1.0,0.580196,0.014838,10.40003
F_FAP1_00369-3.png,real,AI,False,1.0,1.0,0.518576,0.052295,7.710072
F_FAP1_00370-1.png,real,AI,False,1.0,1.0,0.54417,0.057984,19.063333
F_FAP1_00370-2.png,real,AI,False,1.0,1.0,0.535071,0.035134,24.022219
F_FAP1_00370-3.png,real,AI,False,1.0,1.0,0.54627,0.045149,28.119894
F_FAP1_00371-1.png,real,AI,False,1.0,1.0,0.533308,0.07253,16.226858
F_FAP1_00371-2.png,real,AI,False,1.0,1.0,0.546005,0.071301,22.612264
F_FAP1_00371-3.png,real,AI,False,1.0,1.0,0.576,0.072127,23.591861
F_FAP1_00372-1.png,real,AI,False,1.0,1.0,0.541892,0.031851,14.897474
F_FAP1_00372-2.png,real,AI,False,1.0,1.0,0.512885,0.021883,11.327683
F_FAP1_00372-3.png,real,AI,False,1.0,1.0,0.56853,0.03022,16.163937
F_FAP1_00373-1.png,real,AI,False,1.0,1.0,0.633614,0.03044,7.796278
F_FAP1_00373-2.png,real,AI,False,1.0,1.0,0.627571,0.030204,7.765273
F_FAP1_00373-3.png,real,AI,False,1.0,1.0,0.680986,0.03361,7.685117
