file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
F_PGN2_11000.png,real,AI,False,1.0,1.0,0.550874,0.055525,17.904437
F_PGN2_11001.png,real,AI,False,1.0,1.0,0.56365,0.003242,15.726901
F_PGN2_11002.png,real,AI,False,1.0,1.0,0.563728,0.056184,15.668694
F_PGN2_11003.png,real,AI,False,1.0,1.0,0.581038,0.014411,11.344675
F_PGN2_11004.png,real,AI,False,1.0,1.0,0.546063,0.018377,11.745366
F_PGN2_11005.png,real,AI,False,1.0,1.0,0.542725,0.027042,10.40765
F_PGN2_11006.png,real,AI,False,1.0,1.0,0.541387,0.050245,29.315833
F_PGN2_11007.png,real,AI,False,1.0,1.0,0.543879,0.042082,20.888331
F_PGN2_11008.png,real,AI,False,1.0,1.0,0.577352,0.032378,19.280134
F_PGN2_11009.png,real,AI,False,1.0,1.0,0.577887,0.063465,10.182626
F_PGN2_11010.png,real,AI,False,1.0,1.0,0.602213,0.011245,22.33903
F_PGN2_11011.png,real,AI,False,1.0,1.0,0.628721,0.079927,16.925879
F_PGN2_11012.png,real,AI,False,1.0,1.0,0.567779,0.013625,7.629885
F_PGN2_11013.png,real,AI,False,1.0,1.0,0.547253,0.009229,10.265615
F_PGN2_11014.png,real,AI,False,1.0,1.0,0.569023,0.039492,14.059749
F_PGN2_11015.png,real,AI,False,1.0,1.0,0.59367,0.012547,39.963613
F_PGN2_11016.png,real,AI,False,1.0,1.0,0.589192,0.029649,20.380438
F_PGN2_11017.png,real,AI,False,1.0,1.0,0.55114,0.061414,25.493377
F_PGN2_11018.png,real,AI,False,1.0,1.0,0.576111,0.076544,16.346509
F_PGN2_11019.png,real,AI,False,1.0,1.0,0.530522,0.041273,13.294542
F_PGN2_11020.png,real,AI,False,1.0,1.0,0.568436,0.068162,28.320007
F_PGN2_11021.png,real,AI,False,1.0,1.0,0.609758,0.002398,21.521781
F_PGN2_11022.png,real,AI,False,1.0,1.0,0.568669,0.066591,14.423113
F_PGN2_11023.png,real,AI,False,1.0,1.0,0.550232,0.003654,25.229715
F_PGN2_11024.png,real,AI,False,1.0,1.0,0.611839,0.032379,13.030026
F_PGN2_11025.png,real,AI,False,1.0,1.0,0.532923,0.067169,16.758113
F_PGN2_11026.png,real,AI,False,1.0,1.0,0.537595,0.017208,9.315812
F_PGN2_11027.png,real,AI,False,1.0,1.0,0.591613,0.062145,26.55972
F_PGN2_11028.png,real,AI,False,1.0,1.0,0.548561,0.096539,21.805789
F_PGN2_11029.png,real,AI,False,1.0,1.0,0.62834,0.009832,12.451628
F_PGN2_11030.png,real,AI,False,1.0,1.0,0.535325,0.067899,15.227561
F_PGN2_11031.png,real,AI,False,1.0,1.0,0.590861,0.005643,28.266453
F_PGN2_11032.png,real,AI,False,1.0,1.0,0.592053,0.049418,10.087437
F_PGN2_11033.png,real,AI,False,1.0,1.0,0.552757,0.06243,25.323852
F_PGN2_11034.png,real,AI,False,1.0,1.0,0.575157,0.026239,15.369769
F_PGN2_11035.png,real,AI,False,1.0,1.0,0.604195,0.105376,25.106918
F_PGN2_11036.png,real,AI,False,1.0,1.0,0.565898,0.017549,11.909863
F_PGN2_11037.png,real,AI,False,1.0,1.0,0.576111,0.007334,6.737774
F_PGN2_11038.png,real,AI,False,1.0,1.0,0.532877,0.019145,27.065594
F_PGN2_11039.png,real,AI,False,1.0,1.0,0.593774,0.040449,24.294102
F_PGN2_11040.png,real,AI,False,1.0,1.0,0.623956,0.011041,14.794647
F_PGN2_11041.png,real,AI,False,1.0,1.0,0.595171,0.073124,17.391337
F_PGN2_11042.png,real,AI,False,1.0,1.0,0.586847,0.007851,20.965471
F_PGN2_11043.png,real,AI,False,1.0,1.0,0.598322,0.015782,7.381814
F_PGN2_11044.png,real,AI,False,1.0,1.0,0.574489,0.018778,14.971229
F_PGN2_11045.png,real,AI,False,1.0,1.0,0.540932,0.028545,18.925174
F_PGN2_11047.png,real,AI,False,1.0,1.0,0.538685,0.022455,24.855936
F_PGN2_11048.png,real,AI,False,1.0,1.0,0.585371,0.028346,21.513176
F_PGN2_11049.png,real,AI,False,1.0,1.0,0.534095,0.031599,9.601791
F_PGN2_11050.png,real,AI,False,1.0,1.0,0.53518,0.068133,8.684501
F_PGN2_11051.png,real,AI,False,1.0,1.0,0.534875,0.009734,19.738633
F_PGN2_11052.png,real,AI,False,1.0,1.0,0.638035,0.017815,34.426135
F_PGN2_11053.png,real,AI,False,1.0,1.0,0.694795,0.029829,6.589822
F_PGN2_11054.png,real,AI,False,1.0,1.0,0.668178,0.051029,6.207428
F_PGN2_11055.png,real,AI,False,1.0,1.0,0.616507,0.013957,6.836574
F_PGN2_11056.png,real,AI,False,1.0,1.0,0.586382,0.002185,8.172946
F_PGN2_11057.png,real,AI,False,1.0,1.0,0.605965,0.061699,17.781388
F_PGN2_11058.png,real,AI,False,1.0,1.0,0.571111,0.112588,29.511363
F_PGN2_11059.png,real,AI,False,1.0,1.0,0.559206,0.025093,25.695914
F_PGN2_11060.png,real,AI,False,1.0,1.0,0.58789,0.070435,14.7844
F_PGN2_11061.png,real,AI,False,1.0,1.0,0.55412,0.041093,16.543922
F_PGN2_11062.png,real,AI,False,1.0,1.0,0.567273,0.05328,30.132085
F_PGN2_11063.png,real,AI,False,1.0,1.0,0.595602,0.032714,7.90496
F_PGN2_11064.png,real,AI,False,1.0,1.0,0.527319,0.008925,6.582198
F_PGN2_11065.png,real,AI,False,1.0,1.0,0.733059,0.008384,5.446696
F_PGN2_11066.png,real,AI,False,1.0,1.0,0.504794,0.02445,15.380349
F_PGN2_11067.png,real,AI,False,1.0,1.0,0.628524,0.033725,12.716251
F_PGN2_11068.png,real,AI,False,1.0,1.0,0.636081,0.018722,6.314722
F_PGN2_11069.png,real,AI,False,1.0,1.0,0.63275,0.004431,13.497467
F_PGN2_11070.png,real,AI,False,1.0,1.0,0.553615,0.024509,12.74183
F_PGN2_11071.png,real,AI,False,1.0,1.0,0.555073,0.065689,10.896654
F_PGN2_11072.png,real,AI,False,1.0,1.0,0.548706,0.017173,7.713037
F_PGN2_11073.png,real,AI,False,1.0,1.0,0.568295,0.029449,7.861117
F_PGN2_11074.png,real,AI,False,1.0,1.0,0.585415,0.028477,20.334584
F_PGN2_11075.png,real,AI,False,1.0,1.0,0.582205,0.014182,5.996718
F_PGN2_11076.png,real,AI,False,1.0,1.0,0.573096,0.063785,14.457362
F_PGN2_11077.png,real,AI,False,1.0,1.0,0.529862,0.017419,11.510454
F_PGN2_11078.png,real,AI,False,1.0,1.0,0.587762,0.117545,33.301326
F_PGN2_11079.png,real,AI,False,1.0,1.0,0.575135,0.060971,13.377328
F_PGN2_11080.png,real,AI,False,1.0,1.0,0.619505,0.085503,22.786265
