file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
F_PGN1_11000.png,real,AI,False,1.0,1.0,0.521014,0.037062,10.697556
F_PGN1_11001.png,real,AI,False,1.0,1.0,0.552769,0.025013,59.914727
F_PGN1_11002.png,real,AI,False,1.0,1.0,0.624043,0.01958,8.571043
F_PGN1_11003.png,real,AI,False,1.0,1.0,0.633821,0.042846,5.758267
F_PGN1_11004.png,real,AI,False,1.0,1.0,0.590125,0.021553,33.865185
F_PGN1_11005.png,real,AI,False,1.0,1.0,0.650953,0.009727,14.106032
F_PGN1_11006.png,real,AI,False,1.0,1.0,0.619733,0.053523,22.803161
F_PGN1_11007.png,real,AI,False,1.0,1.0,0.549203,0.116682,16.983157
F_PGN1_11008.png,real,AI,False,1.0,1.0,0.554721,0.049437,31.996881
F_PGN1_11009.png,real,AI,False,1.0,1.0,0.604009,0.048746,34.11312
F_PGN1_11010.png,real,AI,False,1.0,1.0,0.553261,0.01578,5.675245
F_PGN1_11011.png,real,AI,False,1.0,1.0,0.580753,0.049419,29.230416
F_PGN1_11012.png,real,AI,False,1.0,1.0,0.543708,0.032913,21.236224
F_PGN1_11013.png,real,AI,False,1.0,1.0,0.577265,0.121549,24.786207
F_PGN1_11014.png,real,AI,False,1.0,1.0,0.616861,0.040933,25.92297
F_PGN1_11015.png,real,AI,False,1.0,1.0,0.572742,0.059409,33.764334
F_PGN1_11016.png,real,AI,False,1.0,1.0,0.586768,0.010297,17.24628
F_PGN1_11017.png,real,AI,False,1.0,1.0,0.554016,0.042503,13.692694
F_PGN1_11018.png,real,AI,False,1.0,1.0,0.514438,0.051522,18.320958
F_PGN1_11019.png,real,AI,False,1.0,1.0,0.56932,0.03259,21.988196
F_PGN1_11020.png,real,AI,False,1.0,1.0,0.526082,0.083368,14.531864
F_PGN1_11021.png,real,AI,False,1.0,1.0,0.584255,0.015596,24.283729
F_PGN1_11022.png,real,AI,False,1.0,1.0,0.553412,0.010189,19.922297
F_PGN1_11023.png,real,AI,False,1.0,1.0,0.512621,0.04005,20.512002
F_PGN1_11024.png,real,AI,False,1.0,1.0,0.529454,0.047569,8.959113
F_PGN1_11025.png,real,AI,False,1.0,1.0,0.54394,0.017574,17.577736
F_PGN1_11026.png,real,AI,False,1.0,1.0,0.615708,0.096585,71.759398
F_PGN1_11027.png,real,AI,False,1.0,1.0,0.540434,0.014274,27.653407
F_PGN1_11028.png,real,AI,False,1.0,1.0,0.520797,0.019667,20.210916
F_PGN1_11029.png,real,AI,False,1.0,1.0,0.619527,0.022595,11.412714
F_PGN1_11030.png,real,AI,False,1.0,1.0,0.556919,0.061427,15.898919
F_PGN1_11031.png,real,AI,False,1.0,1.0,0.569298,0.015343,7.111166
F_PGN1_11032.png,real,AI,False,1.0,1.0,0.629717,0.065957,28.396167
F_PGN1_11033.png,real,AI,False,1.0,1.0,0.587331,0.020322,5.934303
F_PGN1_11034.png,real,AI,False,1.0,1.0,0.63977,0.101763,13.670228
F_PGN1_11035.png,real,AI,False,1.0,1.0,0.560901,0.051695,7.226485
F_PGN1_11036.png,real,AI,False,1.0,1.0,0.516431,0.058212,12.493781
F_PGN1_11037.png,real,AI,False,1.0,1.0,0.63583,0.013524,3.824682
F_PGN1_11038.png,real,AI,False,1.0,1.0,0.56101,0.065379,31.440857
F_PGN1_11039.png,real,AI,False,1.0,1.0,0.557841,0.038402,25.894238
F_PGN1_11040.png,real,AI,False,1.0,1.0,0.5215,0.080596,29.407031
F_PGN1_11041.png,real,AI,False,1.0,1.0,0.605147,0.145293,25.493137
F_PGN1_11042.png,real,AI,False,1.0,1.0,0.579154,0.034719,22.149205
F_PGN1_11043.png,real,AI,False,1.0,1.0,0.549898,0.032594,28.40875
F_PGN1_11044.png,real,AI,False,1.0,1.0,0.613153,0.02431,6.096213
F_PGN1_11045.png,real,AI,False,1.0,1.0,0.559852,0.057914,32.032254
F_PGN1_11046.png,real,AI,False,1.0,1.0,0.524803,0.05682,32.607106
F_PGN1_11047.png,real,AI,False,1.0,1.0,0.565735,0.026081,7.583845
F_PGN1_11048.png,real,AI,False,1.0,1.0,0.633948,0.072218,27.571047
F_PGN1_11049.png,real,AI,False,1.0,1.0,0.518081,0.02062,26.994552
F_PGN1_11050.png,real,AI,False,1.0,1.0,0.524198,0.038071,15.142175
F_PGN1_11051.png,real,AI,False,1.0,1.0,0.571636,0.027465,25.364447
F_PGN1_11052.png,real,AI,False,1.0,1.0,0.597455,0.112025,24.702721
F_PGN1_11053.png,real,AI,False,1.0,1.0,0.577444,0.015083,8.509104
F_PGN1_11054.png,real,AI,False,1.0,1.0,0.606923,0.029636,21.175832
F_PGN1_11055.png,real,AI,False,1.0,1.0,0.557638,0.015388,10.637808
F_PGN1_11056.png,real,AI,False,1.0,1.0,0.567482,0.046459,13.862783
F_PGN1_11057.png,real,AI,False,1.0,1.0,0.513224,0.06404,16.140198
F_PGN1_11058.png,real,AI,False,1.0,1.0,0.528188,0.095449,27.880837
F_PGN1_11059.png,real,AI,False,1.0,1.0,0.591605,0.036807,15.563248
F_PGN1_11060.png,real,AI,False,1.0,1.0,0.509566,0.01071,10.059101
F_PGN1_11061.png,real,AI,False,1.0,1.0,0.515608,0.06139,12.19931
F_PGN1_11062.png,real,AI,False,1.0,1.0,0.512232,0.111482,21.360538
F_PGN1_11063.png,real,AI,False,1.0,1.0,0.560373,0.04129,20.477321
F_PGN1_11064.png,real,AI,False,1.0,1.0,0.557557,0.075109,25.242323
F_PGN1_11065.png,real,AI,False,1.0,1.0,0.536324,0.018235,11.287346
F_PGN1_11066.png,real,AI,False,1.0,1.0,0.648792,0.065692,26.666669
F_PGN1_11067.png,real,AI,False,1.0,1.0,0.612693,0.039552,8.159024
F_PGN1_11068.png,real,AI,False,1.0,1.0,0.57464,0.039967,6.11677
F_PGN1_11069.png,real,AI,False,1.0,1.0,0.551934,0.019289,17.216853
F_PGN1_11070.png,real,AI,False,1.0,1.0,0.617945,0.076452,25.950781
F_PGN1_11071.png,real,AI,False,1.0,1.0,0.57036,0.047687,13.092917
