file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
001_03.jpg,real,AI,False,1.0,1.0,0.611072,0.013646,16.745658
001_08.jpg,real,AI,False,1.0,1.0,0.607132,0.016877,16.425697
002_03.jpg,real,AI,False,1.0,1.0,0.559583,0.031466,38.232962
002_08.jpg,real,AI,False,1.0,1.0,0.553901,0.03596,36.124491
003_03.jpg,real,AI,False,1.0,1.0,0.659454,0.024897,35.811182
003_08.jpg,real,AI,False,1.0,1.0,0.656354,0.033375,35.574012
004_03.jpg,real,AI,False,1.0,1.0,0.561495,0.062456,38.796922
004_08.jpg,real,AI,False,1.0,1.0,0.555671,0.069111,38.186382
005_03.jpg,real,AI,False,1.0,1.0,0.578057,0.051743,38.405371
005_08.jpg,real,AI,False,1.0,1.0,0.579948,0.054148,40.342921
006_03.jpg,real,AI,False,1.0,1.0,0.621749,0.018512,48.031227
006_08.jpg,real,AI,False,1.0,1.0,0.604862,0.030554,48.893153
007_03.jpg,real,AI,False,1.0,1.0,0.57323,0.011635,40.822869
007_08.jpg,real,AI,False,1.0,1.0,0.559883,0.014969,41.910913
008_03.jpg,real,AI,False,1.0,1.0,0.641416,0.039154,50.053547
008_08.jpg,real,AI,False,1.0,1.0,0.654219,0.035966,52.078053
009_03.jpg,real,AI,False,1.0,1.0,0.578866,0.026471,47.017045
009_08.jpg,real,AI,False,1.0,1.0,0.561582,0.03226,46.119831
010_03.jpg,real,AI,False,1.0,1.0,0.633941,0.042222,42.494864
010_08.jpg,real,AI,False,1.0,1.0,0.603793,0.038393,43.610659
011_03.jpg,real,AI,False,1.0,1.0,0.64494,0.016198,45.687131
011_08.jpg,real,AI,False,1.0,1.0,0.634703,0.021043,54.620949
012_03.jpg,real,AI,False,1.0,1.0,0.596705,0.059825,50.634384
012_08.jpg,real,AI,False,1.0,1.0,0.584394,0.061388,50.899006
013_03.jpg,real,AI,False,1.0,1.0,0.558303,0.023177,20.769827
013_08.jpg,real,AI,False,1.0,1.0,0.538815,0.01907,20.08529
014_03.jpg,real,AI,False,1.0,1.0,0.611676,0.027445,41.940622
014_08.jpg,real,AI,False,1.0,1.0,0.617145,0.027206,43.827899
016_03.jpg,real,AI,False,1.0,1.0,0.572931,0.036506,44.975875
016_08.jpg,real,AI,False,1.0,1.0,0.562591,0.049536,45.393906
017_03.jpg,real,AI,False,1.0,1.0,0.649972,0.038568,57.527163
017_08.jpg,real,AI,False,1.0,1.0,0.647994,0.040199,61.516929
018_03.jpg,real,AI,False,1.0,1.0,0.580212,0.040469,46.838717
018_08.jpg,real,AI,False,1.0,1.0,0.571055,0.04685,49.037281
